,true,pred
2793,tensor(0),tensor(2)
2794,tensor(0),tensor(2)
2795,tensor(0),tensor(0)
2796,tensor(3),tensor(0)
2797,tensor(3),tensor(0)
2798,tensor(0),tensor(0)
2799,tensor(3),tensor(0)
2800,tensor(3),tensor(3)
2801,tensor(0),tensor(0)
2802,tensor(3),tensor(0)
2803,tensor(4),tensor(1)
2804,tensor(2),tensor(1)
2805,tensor(4),tensor(2)
2806,tensor(1),tensor(1)
2807,tensor(2),tensor(4)
2808,tensor(4),tensor(4)
2809,tensor(2),tensor(2)
2810,tensor(3),tensor(0)
2811,tensor(3),tensor(1)
2812,tensor(1),tensor(2)
2813,tensor(5),tensor(2)
2814,tensor(5),tensor(2)
2815,tensor(3),tensor(0)
2816,tensor(1),tensor(1)
2817,tensor(3),tensor(0)
2818,tensor(0),tensor(0)
2819,tensor(2),tensor(0)
2820,tensor(3),tensor(0)
2821,tensor(5),tensor(5)
2822,tensor(3),tensor(0)
2823,tensor(2),tensor(0)
2824,tensor(0),tensor(0)
2825,tensor(3),tensor(5)
2826,tensor(3),tensor(3)
2827,tensor(3),tensor(0)
2828,tensor(3),tensor(4)
2829,tensor(0),tensor(0)
2830,tensor(4),tensor(4)
2831,tensor(1),tensor(1)
2832,tensor(3),tensor(0)
2833,tensor(3),tensor(1)
2834,tensor(3),tensor(1)
2835,tensor(3),tensor(0)
2836,tensor(2),tensor(3)
2837,tensor(1),tensor(2)
2838,tensor(1),tensor(2)
2839,tensor(2),tensor(0)
2840,tensor(4),tensor(0)
2841,tensor(0),tensor(0)
2842,tensor(0),tensor(1)
2843,tensor(4),tensor(0)
2844,tensor(2),tensor(0)
2845,tensor(2),tensor(5)
2846,tensor(0),tensor(0)
2847,tensor(1),tensor(0)
2848,tensor(4),tensor(0)
2849,tensor(4),tensor(0)
2850,tensor(4),tensor(0)
2851,tensor(3),tensor(2)
2852,tensor(3),tensor(0)
2853,tensor(1),tensor(2)
2854,tensor(0),tensor(0)
2855,tensor(1),tensor(1)
2856,tensor(1),tensor(1)
2857,tensor(4),tensor(2)
2858,tensor(3),tensor(2)
2859,tensor(1),tensor(2)
2860,tensor(4),tensor(2)
2861,tensor(3),tensor(0)
2862,tensor(3),tensor(0)
2863,tensor(3),tensor(3)
2864,tensor(2),tensor(2)
2865,tensor(4),tensor(4)
2866,tensor(0),tensor(0)
2867,tensor(3),tensor(2)
2868,tensor(2),tensor(0)
2869,tensor(4),tensor(0)
2870,tensor(2),tensor(2)
2871,tensor(0),tensor(2)
2872,tensor(1),tensor(2)
2873,tensor(3),tensor(1)
2874,tensor(5),tensor(0)
2875,tensor(2),tensor(2)
2876,tensor(1),tensor(1)
2877,tensor(0),tensor(2)
2878,tensor(0),tensor(0)
2879,tensor(3),tensor(1)
2880,tensor(1),tensor(0)
2881,tensor(3),tensor(0)
2882,tensor(2),tensor(4)
2883,tensor(3),tensor(0)
2884,tensor(3),tensor(2)
2885,tensor(3),tensor(0)
2886,tensor(5),tensor(0)
2887,tensor(1),tensor(0)
2888,tensor(5),tensor(2)
2889,tensor(0),tensor(2)
2890,tensor(3),tensor(3)
2891,tensor(3),tensor(3)
2892,tensor(3),tensor(4)
2893,tensor(2),tensor(0)
2894,tensor(4),tensor(3)
2895,tensor(2),tensor(0)
2896,tensor(0),tensor(2)
2897,tensor(2),tensor(2)
2898,tensor(1),tensor(0)
2899,tensor(3),tensor(0)
2900,tensor(1),tensor(4)
2901,tensor(2),tensor(1)
2902,tensor(1),tensor(1)
2903,tensor(3),tensor(0)
2904,tensor(3),tensor(4)
2905,tensor(5),tensor(2)
2906,tensor(2),tensor(0)
2907,tensor(3),tensor(0)
2908,tensor(4),tensor(0)
2909,tensor(3),tensor(0)
2910,tensor(5),tensor(2)
2911,tensor(3),tensor(2)
2912,tensor(2),tensor(0)
2913,tensor(3),tensor(4)
2914,tensor(3),tensor(4)
2915,tensor(4),tensor(0)
2916,tensor(0),tensor(4)
2917,tensor(4),tensor(2)
2918,tensor(3),tensor(0)
2919,tensor(3),tensor(1)
2920,tensor(2),tensor(2)
2921,tensor(2),tensor(2)
2922,tensor(1),tensor(0)
2923,tensor(1),tensor(0)
2924,tensor(3),tensor(0)
2925,tensor(2),tensor(1)
2926,tensor(0),tensor(4)
2927,tensor(2),tensor(2)
2928,tensor(4),tensor(2)
2929,tensor(3),tensor(0)
2930,tensor(4),tensor(2)
2931,tensor(4),tensor(0)
2932,tensor(3),tensor(0)
2933,tensor(3),tensor(2)
2934,tensor(0),tensor(0)
2935,tensor(0),tensor(0)
2936,tensor(2),tensor(0)
2937,tensor(3),tensor(2)
2938,tensor(0),tensor(0)
2939,tensor(1),tensor(0)
2940,tensor(0),tensor(0)
2941,tensor(0),tensor(1)
2942,tensor(2),tensor(2)
2943,tensor(3),tensor(4)
2944,tensor(0),tensor(0)
2945,tensor(4),tensor(0)
2946,tensor(3),tensor(3)
2947,tensor(0),tensor(0)
2948,tensor(2),tensor(0)
2949,tensor(1),tensor(0)
2950,tensor(0),tensor(0)
2951,tensor(2),tensor(0)
2952,tensor(0),tensor(0)
2953,tensor(4),tensor(0)
2954,tensor(2),tensor(2)
2955,tensor(4),tensor(0)
2956,tensor(2),tensor(1)
2957,tensor(2),tensor(2)
2958,tensor(3),tensor(1)
2959,tensor(2),tensor(5)
2960,tensor(2),tensor(2)
2961,tensor(1),tensor(0)
2962,tensor(5),tensor(1)
2963,tensor(0),tensor(0)
2964,tensor(1),tensor(0)
2965,tensor(0),tensor(3)
2966,tensor(3),tensor(0)
2967,tensor(3),tensor(0)
2968,tensor(3),tensor(0)
2969,tensor(3),tensor(0)
2970,tensor(0),tensor(0)
2971,tensor(2),tensor(5)
2972,tensor(1),tensor(1)
2973,tensor(4),tensor(0)
2974,tensor(3),tensor(2)
2975,tensor(4),tensor(2)
2976,tensor(0),tensor(2)
2977,tensor(4),tensor(0)
2978,tensor(5),tensor(2)
2979,tensor(3),tensor(2)
2980,tensor(2),tensor(2)
2981,tensor(5),tensor(0)
2982,tensor(2),tensor(3)
2983,tensor(4),tensor(2)
2984,tensor(3),tensor(2)
2985,tensor(0),tensor(0)
2986,tensor(1),tensor(0)
2987,tensor(3),tensor(1)
2988,tensor(3),tensor(0)
2989,tensor(3),tensor(4)
2990,tensor(2),tensor(0)
2991,tensor(2),tensor(1)
2992,tensor(4),tensor(0)
2993,tensor(3),tensor(2)
2994,tensor(3),tensor(2)
2995,tensor(3),tensor(2)
2996,tensor(3),tensor(1)
2997,tensor(3),tensor(0)
2998,tensor(1),tensor(2)
2999,tensor(3),tensor(2)
3000,tensor(0),tensor(0)
3001,tensor(3),tensor(2)
3002,tensor(0),tensor(3)
3003,tensor(3),tensor(0)
3004,tensor(1),tensor(4)
3005,tensor(4),tensor(2)
3006,tensor(2),tensor(1)
3007,tensor(5),tensor(2)
3008,tensor(3),tensor(1)
3009,tensor(3),tensor(3)
3010,tensor(0),tensor(0)
3011,tensor(3),tensor(2)
3012,tensor(0),tensor(0)
3013,tensor(2),tensor(2)
3014,tensor(5),tensor(2)
3015,tensor(1),tensor(0)
3016,tensor(1),tensor(1)
3017,tensor(3),tensor(2)
3018,tensor(3),tensor(4)
3019,tensor(3),tensor(1)
3020,tensor(4),tensor(0)
3021,tensor(3),tensor(2)
3022,tensor(1),tensor(2)
3023,tensor(2),tensor(2)
3024,tensor(5),tensor(1)
3025,tensor(1),tensor(1)
3026,tensor(2),tensor(2)
3027,tensor(0),tensor(0)
3028,tensor(3),tensor(0)
3029,tensor(4),tensor(0)
3030,tensor(4),tensor(0)
3031,tensor(3),tensor(2)
3032,tensor(4),tensor(4)
3033,tensor(3),tensor(2)
3034,tensor(2),tensor(2)
3035,tensor(5),tensor(2)
3036,tensor(3),tensor(2)
3037,tensor(0),tensor(0)
3038,tensor(2),tensor(1)
3039,tensor(3),tensor(3)
3040,tensor(2),tensor(0)
3041,tensor(0),tensor(0)
3042,tensor(0),tensor(0)
3043,tensor(0),tensor(0)
3044,tensor(2),tensor(4)
3045,tensor(2),tensor(4)
3046,tensor(2),tensor(2)
3047,tensor(3),tensor(0)
3048,tensor(2),tensor(2)
3049,tensor(4),tensor(1)
3050,tensor(3),tensor(2)
3051,tensor(2),tensor(2)
3052,tensor(2),tensor(0)
3053,tensor(4),tensor(2)
3054,tensor(3),tensor(2)
3055,tensor(3),tensor(3)
3056,tensor(2),tensor(2)
3057,tensor(2),tensor(0)
3058,tensor(2),tensor(2)
3059,tensor(2),tensor(5)
3060,tensor(3),tensor(0)
3061,tensor(5),tensor(0)
3062,tensor(0),tensor(0)
3063,tensor(2),tensor(0)
3064,tensor(0),tensor(0)
3065,tensor(5),tensor(4)
3066,tensor(3),tensor(2)
3067,tensor(3),tensor(4)
3068,tensor(5),tensor(5)
3069,tensor(0),tensor(3)
3070,tensor(2),tensor(0)
3071,tensor(1),tensor(0)
3072,tensor(1),tensor(1)
3073,tensor(2),tensor(2)
3074,tensor(3),tensor(0)
3075,tensor(3),tensor(2)
3076,tensor(4),tensor(2)
3077,tensor(1),tensor(2)
3078,tensor(3),tensor(2)
3079,tensor(0),tensor(0)
3080,tensor(2),tensor(2)
3081,tensor(1),tensor(1)
3082,tensor(5),tensor(0)
3083,tensor(3),tensor(5)
3084,tensor(2),tensor(0)
3085,tensor(0),tensor(2)
3086,tensor(3),tensor(0)
3087,tensor(3),tensor(2)
3088,tensor(2),tensor(2)
3089,tensor(0),tensor(2)
3090,tensor(2),tensor(2)
3091,tensor(5),tensor(2)
3092,tensor(2),tensor(2)
3093,tensor(1),tensor(4)
3094,tensor(3),tensor(2)
3095,tensor(2),tensor(5)
3096,tensor(3),tensor(0)
3097,tensor(1),tensor(4)
3098,tensor(3),tensor(0)
3099,tensor(1),tensor(1)
3100,tensor(3),tensor(2)
3101,tensor(3),tensor(0)
3102,tensor(3),tensor(2)
3103,tensor(3),tensor(0)
3104,tensor(5),tensor(1)
3105,tensor(0),tensor(2)
3106,tensor(2),tensor(2)
3107,tensor(3),tensor(2)
3108,tensor(1),tensor(0)
3109,tensor(3),tensor(0)
3110,tensor(3),tensor(2)
3111,tensor(3),tensor(0)
3112,tensor(1),tensor(1)
3113,tensor(2),tensor(0)
3114,tensor(0),tensor(2)
3115,tensor(0),tensor(1)
3116,tensor(1),tensor(0)
3117,tensor(3),tensor(0)
3118,tensor(3),tensor(0)
3119,tensor(1),tensor(2)
3120,tensor(0),tensor(0)
3121,tensor(3),tensor(4)
3122,tensor(4),tensor(0)
3123,tensor(1),tensor(2)
3124,tensor(3),tensor(2)
3125,tensor(3),tensor(0)
3126,tensor(2),tensor(1)
3127,tensor(0),tensor(4)
3128,tensor(0),tensor(0)
3129,tensor(1),tensor(1)
3130,tensor(3),tensor(2)
3131,tensor(4),tensor(0)
3132,tensor(2),tensor(2)
3133,tensor(2),tensor(2)
3134,tensor(4),tensor(2)
3135,tensor(5),tensor(1)
3136,tensor(3),tensor(0)
3137,tensor(2),tensor(4)
3138,tensor(3),tensor(0)
3139,tensor(2),tensor(1)
3140,tensor(0),tensor(0)
3141,tensor(3),tensor(2)
3142,tensor(2),tensor(2)
3143,tensor(4),tensor(2)
3144,tensor(3),tensor(0)
3145,tensor(5),tensor(2)
3146,tensor(0),tensor(5)
3147,tensor(3),tensor(1)
3148,tensor(2),tensor(0)
3149,tensor(1),tensor(4)
3150,tensor(3),tensor(2)
3151,tensor(3),tensor(2)
3152,tensor(2),tensor(2)
3153,tensor(3),tensor(2)
3154,tensor(1),tensor(2)
3155,tensor(1),tensor(4)
3156,tensor(2),tensor(0)
3157,tensor(4),tensor(2)
3158,tensor(2),tensor(2)
3159,tensor(3),tensor(2)
3160,tensor(0),tensor(3)
3161,tensor(0),tensor(0)
3162,tensor(1),tensor(4)
3163,tensor(2),tensor(2)
3164,tensor(1),tensor(1)
3165,tensor(3),tensor(0)
3166,tensor(1),tensor(3)
3167,tensor(0),tensor(3)
3168,tensor(3),tensor(0)
3169,tensor(5),tensor(2)
3170,tensor(5),tensor(1)
3171,tensor(4),tensor(4)
3172,tensor(4),tensor(0)
3173,tensor(1),tensor(0)
3174,tensor(3),tensor(2)
3175,tensor(5),tensor(0)
3176,tensor(2),tensor(0)
3177,tensor(0),tensor(0)
3178,tensor(3),tensor(0)
3179,tensor(1),tensor(2)
3180,tensor(4),tensor(2)
3181,tensor(0),tensor(3)
3182,tensor(2),tensor(5)
3183,tensor(2),tensor(2)
3184,tensor(2),tensor(3)
3185,tensor(0),tensor(0)
3186,tensor(4),tensor(0)
3187,tensor(0),tensor(0)
3188,tensor(1),tensor(0)
3189,tensor(3),tensor(0)
3190,tensor(2),tensor(2)
3191,tensor(1),tensor(2)
3192,tensor(2),tensor(3)
3193,tensor(2),tensor(1)
3194,tensor(4),tensor(2)
3195,tensor(0),tensor(3)
3196,tensor(3),tensor(2)
3197,tensor(1),tensor(2)
3198,tensor(3),tensor(0)
3199,tensor(2),tensor(2)
3200,tensor(0),tensor(0)
3201,tensor(1),tensor(4)
3202,tensor(3),tensor(2)
3203,tensor(0),tensor(0)
3204,tensor(1),tensor(0)
3205,tensor(5),tensor(2)
3206,tensor(1),tensor(1)
3207,tensor(4),tensor(0)
3208,tensor(1),tensor(1)
3209,tensor(5),tensor(1)
3210,tensor(3),tensor(4)
3211,tensor(5),tensor(0)
3212,tensor(2),tensor(1)
3213,tensor(3),tensor(0)
3214,tensor(1),tensor(2)
3215,tensor(5),tensor(0)
3216,tensor(3),tensor(2)
3217,tensor(5),tensor(2)
3218,tensor(3),tensor(2)
3219,tensor(3),tensor(2)
3220,tensor(1),tensor(0)
3221,tensor(5),tensor(5)
3222,tensor(3),tensor(0)
3223,tensor(3),tensor(4)
3224,tensor(2),tensor(1)
3225,tensor(3),tensor(1)
3226,tensor(5),tensor(0)
3227,tensor(3),tensor(0)
3228,tensor(3),tensor(1)
3229,tensor(5),tensor(1)
3230,tensor(4),tensor(0)
3231,tensor(3),tensor(4)
3232,tensor(5),tensor(3)
3233,tensor(3),tensor(1)
3234,tensor(0),tensor(0)
3235,tensor(3),tensor(5)
3236,tensor(2),tensor(3)
3237,tensor(1),tensor(1)
3238,tensor(0),tensor(0)
3239,tensor(3),tensor(0)
3240,tensor(3),tensor(1)
3241,tensor(1),tensor(0)
3242,tensor(2),tensor(1)
3243,tensor(3),tensor(0)
3244,tensor(2),tensor(5)
3245,tensor(1),tensor(0)
3246,tensor(1),tensor(1)
3247,tensor(1),tensor(0)
3248,tensor(2),tensor(0)
3249,tensor(5),tensor(2)
3250,tensor(3),tensor(0)
3251,tensor(0),tensor(0)
3252,tensor(2),tensor(2)
3253,tensor(5),tensor(0)
3254,tensor(1),tensor(0)
3255,tensor(1),tensor(2)
3256,tensor(3),tensor(0)
3257,tensor(4),tensor(4)
3258,tensor(0),tensor(0)
3259,tensor(4),tensor(4)
3260,tensor(3),tensor(0)
3261,tensor(4),tensor(4)
3262,tensor(2),tensor(2)
3263,tensor(3),tensor(1)
3264,tensor(3),tensor(0)
3265,tensor(5),tensor(0)
3266,tensor(3),tensor(0)
3267,tensor(3),tensor(4)
3268,tensor(2),tensor(1)
3269,tensor(2),tensor(0)
3270,tensor(0),tensor(0)
3271,tensor(3),tensor(2)
3272,tensor(3),tensor(2)
3273,tensor(3),tensor(0)
3274,tensor(2),tensor(0)
3275,tensor(3),tensor(4)
3276,tensor(3),tensor(0)
3277,tensor(0),tensor(0)
3278,tensor(2),tensor(2)
3279,tensor(3),tensor(2)
3280,tensor(4),tensor(4)
3281,tensor(3),tensor(1)
3282,tensor(5),tensor(4)
3283,tensor(0),tensor(0)
3284,tensor(3),tensor(4)
3285,tensor(4),tensor(1)
3286,tensor(3),tensor(2)
3287,tensor(3),tensor(3)
3288,tensor(4),tensor(0)
3289,tensor(4),tensor(0)
3290,tensor(1),tensor(0)
3291,tensor(0),tensor(1)
3292,tensor(0),tensor(1)
3293,tensor(5),tensor(2)
3294,tensor(0),tensor(0)
3295,tensor(0),tensor(0)
3296,tensor(4),tensor(2)
3297,tensor(3),tensor(0)
3298,tensor(2),tensor(2)
3299,tensor(3),tensor(0)
3300,tensor(3),tensor(0)
3301,tensor(0),tensor(0)
3302,tensor(2),tensor(1)
3303,tensor(0),tensor(1)
3304,tensor(3),tensor(0)
3305,tensor(2),tensor(0)
3306,tensor(5),tensor(0)
3307,tensor(5),tensor(4)
3308,tensor(1),tensor(0)
3309,tensor(5),tensor(1)
3310,tensor(4),tensor(2)
3311,tensor(3),tensor(0)
3312,tensor(2),tensor(2)
3313,tensor(3),tensor(1)
3314,tensor(3),tensor(2)
3315,tensor(3),tensor(0)
3316,tensor(2),tensor(2)
3317,tensor(2),tensor(0)
3318,tensor(3),tensor(1)
3319,tensor(3),tensor(2)
3320,tensor(2),tensor(2)
3321,tensor(2),tensor(1)
3322,tensor(0),tensor(0)
3323,tensor(5),tensor(2)
3324,tensor(1),tensor(2)
3325,tensor(2),tensor(1)
3326,tensor(4),tensor(0)
3327,tensor(1),tensor(1)
3328,tensor(2),tensor(2)
3329,tensor(4),tensor(3)
3330,tensor(5),tensor(2)
3331,tensor(2),tensor(2)
3332,tensor(1),tensor(1)
3333,tensor(0),tensor(0)
3334,tensor(4),tensor(5)
3335,tensor(3),tensor(2)
3336,tensor(5),tensor(1)
3337,tensor(3),tensor(0)
3338,tensor(3),tensor(4)
3339,tensor(0),tensor(0)
3340,tensor(3),tensor(2)
3341,tensor(3),tensor(3)
3342,tensor(2),tensor(0)
3343,tensor(3),tensor(1)
3344,tensor(0),tensor(0)
3345,tensor(3),tensor(3)
3346,tensor(3),tensor(2)
3347,tensor(3),tensor(4)
3348,tensor(3),tensor(2)
3349,tensor(2),tensor(4)
3350,tensor(2),tensor(1)
3351,tensor(0),tensor(0)
3352,tensor(0),tensor(2)
3353,tensor(3),tensor(2)
3354,tensor(1),tensor(0)
3355,tensor(1),tensor(2)
3356,tensor(0),tensor(1)
3357,tensor(4),tensor(2)
3358,tensor(3),tensor(3)
3359,tensor(0),tensor(0)
3360,tensor(2),tensor(0)
3361,tensor(0),tensor(0)
3362,tensor(2),tensor(4)
3363,tensor(3),tensor(2)
3364,tensor(2),tensor(2)
3365,tensor(4),tensor(2)
3366,tensor(0),tensor(1)
3367,tensor(0),tensor(4)
3368,tensor(3),tensor(2)
3369,tensor(3),tensor(0)
3370,tensor(4),tensor(0)
3371,tensor(4),tensor(2)
3372,tensor(3),tensor(2)
3373,tensor(3),tensor(1)
3374,tensor(3),tensor(0)
3375,tensor(1),tensor(2)
3376,tensor(3),tensor(3)
3377,tensor(4),tensor(0)
3378,tensor(5),tensor(0)
3379,tensor(1),tensor(0)
3380,tensor(3),tensor(2)
3381,tensor(1),tensor(1)
3382,tensor(1),tensor(0)
3383,tensor(3),tensor(0)
3384,tensor(3),tensor(4)
3385,tensor(1),tensor(1)
3386,tensor(0),tensor(2)
3387,tensor(3),tensor(1)
3388,tensor(2),tensor(3)
3389,tensor(2),tensor(2)
3390,tensor(2),tensor(1)
3391,tensor(2),tensor(1)
3392,tensor(3),tensor(5)
3393,tensor(3),tensor(0)
3394,tensor(3),tensor(2)
3395,tensor(3),tensor(1)
3396,tensor(5),tensor(2)
3397,tensor(4),tensor(3)
3398,tensor(3),tensor(2)
3399,tensor(1),tensor(0)
3400,tensor(3),tensor(0)
3401,tensor(5),tensor(0)
3402,tensor(3),tensor(1)
3403,tensor(2),tensor(0)
3404,tensor(3),tensor(4)
3405,tensor(4),tensor(0)
3406,tensor(3),tensor(0)
3407,tensor(5),tensor(0)
3408,tensor(2),tensor(3)
3409,tensor(0),tensor(0)
3410,tensor(3),tensor(2)
3411,tensor(3),tensor(2)
3412,tensor(1),tensor(0)
3413,tensor(5),tensor(5)
3414,tensor(2),tensor(2)
3415,tensor(2),tensor(2)
3416,tensor(2),tensor(0)
3417,tensor(1),tensor(0)
3418,tensor(1),tensor(0)
3419,tensor(0),tensor(2)
3420,tensor(1),tensor(1)
3421,tensor(4),tensor(0)
3422,tensor(2),tensor(2)
3423,tensor(2),tensor(0)
3424,tensor(2),tensor(1)
3425,tensor(1),tensor(0)
3426,tensor(3),tensor(0)
3427,tensor(3),tensor(0)
3428,tensor(4),tensor(4)
3429,tensor(4),tensor(0)
3430,tensor(3),tensor(3)
3431,tensor(2),tensor(2)
3432,tensor(2),tensor(3)
3433,tensor(2),tensor(0)
3434,tensor(3),tensor(2)
3435,tensor(2),tensor(0)
3436,tensor(3),tensor(1)
3437,tensor(0),tensor(0)
3438,tensor(3),tensor(0)
3439,tensor(1),tensor(0)
3440,tensor(3),tensor(2)
3441,tensor(5),tensor(2)
3442,tensor(3),tensor(4)
3443,tensor(1),tensor(2)
3444,tensor(1),tensor(1)
3445,tensor(0),tensor(0)
3446,tensor(2),tensor(2)
3447,tensor(2),tensor(2)
3448,tensor(3),tensor(5)
3449,tensor(1),tensor(0)
3450,tensor(2),tensor(0)
3451,tensor(1),tensor(1)
3452,tensor(3),tensor(2)
3453,tensor(1),tensor(1)
3454,tensor(3),tensor(0)
3455,tensor(3),tensor(4)
3456,tensor(1),tensor(2)
3457,tensor(3),tensor(2)
3458,tensor(4),tensor(0)
3459,tensor(3),tensor(0)
3460,tensor(1),tensor(1)
3461,tensor(5),tensor(0)
3462,tensor(4),tensor(2)
3463,tensor(3),tensor(4)
3464,tensor(4),tensor(2)
3465,tensor(1),tensor(0)
3466,tensor(3),tensor(0)
3467,tensor(3),tensor(2)
3468,tensor(3),tensor(2)
3469,tensor(1),tensor(0)
3470,tensor(1),tensor(2)
3471,tensor(5),tensor(2)
3472,tensor(5),tensor(2)
3473,tensor(4),tensor(2)
3474,tensor(5),tensor(2)
3475,tensor(0),tensor(3)
3476,tensor(3),tensor(3)
3477,tensor(3),tensor(0)
3478,tensor(1),tensor(2)
3479,tensor(3),tensor(2)
3480,tensor(3),tensor(2)
3481,tensor(3),tensor(1)
3482,tensor(3),tensor(5)
3483,tensor(3),tensor(3)
3484,tensor(3),tensor(2)
3485,tensor(3),tensor(2)
3486,tensor(0),tensor(0)
3487,tensor(5),tensor(1)
3488,tensor(1),tensor(1)
3489,tensor(0),tensor(0)
3490,tensor(0),tensor(0)
3491,tensor(1),tensor(2)
3492,tensor(3),tensor(3)
3493,tensor(1),tensor(4)
3494,tensor(1),tensor(2)
3495,tensor(1),tensor(5)
3496,tensor(3),tensor(0)
3497,tensor(1),tensor(1)
3498,tensor(2),tensor(1)
3499,tensor(3),tensor(0)
3500,tensor(1),tensor(1)
3501,tensor(3),tensor(3)
3502,tensor(1),tensor(0)
3503,tensor(3),tensor(2)
3504,tensor(1),tensor(4)
3505,tensor(5),tensor(2)
3506,tensor(0),tensor(1)
3507,tensor(3),tensor(2)
3508,tensor(5),tensor(1)
3509,tensor(3),tensor(2)
3510,tensor(0),tensor(0)
3511,tensor(1),tensor(1)
3512,tensor(1),tensor(0)
3513,tensor(2),tensor(2)
3514,tensor(3),tensor(2)
3515,tensor(3),tensor(2)
3516,tensor(3),tensor(0)
3517,tensor(3),tensor(0)
3518,tensor(1),tensor(1)
3519,tensor(1),tensor(0)
3520,tensor(2),tensor(2)
3521,tensor(1),tensor(1)
3522,tensor(3),tensor(2)
3523,tensor(4),tensor(4)
3524,tensor(3),tensor(2)
3525,tensor(3),tensor(1)
3526,tensor(2),tensor(4)
3527,tensor(4),tensor(0)
3528,tensor(1),tensor(2)
3529,tensor(3),tensor(2)
3530,tensor(1),tensor(2)
3531,tensor(3),tensor(3)
3532,tensor(5),tensor(3)
3533,tensor(4),tensor(2)
3534,tensor(3),tensor(0)
3535,tensor(4),tensor(3)
3536,tensor(0),tensor(2)
3537,tensor(2),tensor(2)
3538,tensor(0),tensor(1)
3539,tensor(2),tensor(2)
3540,tensor(2),tensor(2)
3541,tensor(1),tensor(0)
3542,tensor(5),tensor(2)
3543,tensor(3),tensor(0)
3544,tensor(3),tensor(4)
3545,tensor(3),tensor(4)
3546,tensor(5),tensor(2)
3547,tensor(3),tensor(0)
3548,tensor(4),tensor(2)
3549,tensor(0),tensor(4)
3550,tensor(3),tensor(0)
3551,tensor(2),tensor(2)
3552,tensor(3),tensor(2)
3553,tensor(3),tensor(2)
3554,tensor(0),tensor(0)
3555,tensor(3),tensor(0)
3556,tensor(3),tensor(0)
3557,tensor(5),tensor(0)
3558,tensor(3),tensor(2)
3559,tensor(3),tensor(0)
3560,tensor(3),tensor(0)
3561,tensor(0),tensor(0)
3562,tensor(2),tensor(5)
3563,tensor(0),tensor(0)
3564,tensor(1),tensor(0)
3565,tensor(0),tensor(0)
3566,tensor(2),tensor(2)
3567,tensor(1),tensor(0)
3568,tensor(3),tensor(4)
3569,tensor(3),tensor(2)
3570,tensor(3),tensor(2)
3571,tensor(3),tensor(2)
3572,tensor(3),tensor(2)
3573,tensor(3),tensor(4)
3574,tensor(5),tensor(2)
3575,tensor(1),tensor(1)
3576,tensor(4),tensor(1)
3577,tensor(3),tensor(3)
3578,tensor(4),tensor(0)
3579,tensor(3),tensor(2)
3580,tensor(0),tensor(0)
3581,tensor(5),tensor(0)
3582,tensor(3),tensor(0)
3583,tensor(3),tensor(2)
3584,tensor(1),tensor(2)
3585,tensor(3),tensor(3)
3586,tensor(2),tensor(0)
3587,tensor(5),tensor(2)
3588,tensor(3),tensor(2)
3589,tensor(1),tensor(0)
3590,tensor(3),tensor(4)
3591,tensor(3),tensor(1)
3592,tensor(5),tensor(0)
3593,tensor(3),tensor(2)
3594,tensor(4),tensor(1)
3595,tensor(3),tensor(4)
3596,tensor(2),tensor(0)
3597,tensor(3),tensor(2)
3598,tensor(4),tensor(0)
3599,tensor(3),tensor(3)
3600,tensor(2),tensor(0)
3601,tensor(1),tensor(0)
3602,tensor(3),tensor(4)
3603,tensor(3),tensor(0)
3604,tensor(3),tensor(0)
3605,tensor(2),tensor(1)
3606,tensor(1),tensor(0)
3607,tensor(1),tensor(0)
3608,tensor(1),tensor(2)
3609,tensor(0),tensor(0)
3610,tensor(3),tensor(0)
3611,tensor(4),tensor(1)
3612,tensor(4),tensor(1)
3613,tensor(2),tensor(3)
3614,tensor(3),tensor(0)
3615,tensor(0),tensor(0)
3616,tensor(1),tensor(0)
3617,tensor(5),tensor(2)
3618,tensor(0),tensor(2)
3619,tensor(1),tensor(0)
3620,tensor(3),tensor(2)
3621,tensor(3),tensor(0)
3622,tensor(0),tensor(4)
3623,tensor(0),tensor(0)
3624,tensor(2),tensor(2)
3625,tensor(3),tensor(0)
3626,tensor(3),tensor(2)
3627,tensor(3),tensor(0)
3628,tensor(3),tensor(0)
3629,tensor(4),tensor(0)
3630,tensor(3),tensor(0)
3631,tensor(3),tensor(0)
3632,tensor(2),tensor(2)
3633,tensor(2),tensor(0)
3634,tensor(0),tensor(0)
3635,tensor(4),tensor(2)
3636,tensor(3),tensor(1)
3637,tensor(2),tensor(0)
3638,tensor(2),tensor(0)
3639,tensor(2),tensor(0)
3640,tensor(3),tensor(4)
3641,tensor(2),tensor(2)
3642,tensor(0),tensor(4)
3643,tensor(1),tensor(1)
3644,tensor(3),tensor(0)
3645,tensor(2),tensor(3)
3646,tensor(1),tensor(2)
3647,tensor(1),tensor(1)
3648,tensor(2),tensor(2)
3649,tensor(4),tensor(0)
3650,tensor(3),tensor(2)
3651,tensor(5),tensor(2)
3652,tensor(4),tensor(0)
3653,tensor(0),tensor(0)
3654,tensor(3),tensor(5)
3655,tensor(3),tensor(4)
3656,tensor(3),tensor(0)
3657,tensor(0),tensor(0)
3658,tensor(5),tensor(2)
3659,tensor(2),tensor(2)
3660,tensor(3),tensor(4)
3661,tensor(2),tensor(0)
3662,tensor(3),tensor(2)
3663,tensor(3),tensor(3)
3664,tensor(1),tensor(1)
3665,tensor(3),tensor(1)
3666,tensor(3),tensor(1)
